Date,VOO Benchmark,A1V12 Tactical Sleeve,Tactical + Alpha Overlay,Overlay_Active,SMH_Active,SPHB_Active,SMH_ROC5,SMH_Streak,SMH_JustTriggered,SMH_RawOn,SPHB_Dev,SPHB_Streak,SPHB_JustTriggered,SPHB_RawOn
2015-11-10,171627.0054915473,147376.21829920518,126301.78922475444,True,True,False,-0.014936566348422775,0,False,True,-0.007923326462495717,0,False,False
2015-11-11,170980.941100463,146999.7784057206,126118.46550266896,True,True,False,-0.02027467852392728,1,False,True,-0.01475511693409326,0,False,False
2015-11-12,168687.4125121137,145211.68891166896,124553.99585245845,True,True,False,0.008294323846610663,0,False,True,-0.01869934045183419,0,False,False
2015-11-13,166738.45159900934,143141.26949750388,122962.50319517292,True,True,False,-0.014956887699651866,0,False,True,-0.016038665191273505,0,False,False
2015-11-16,169301.17368364378,145023.4689649267,124568.37583565403,True,True,False,-0.01752776687113644,0,False,True,-0.01176785423726412,0,False,False
2015-11-17,169085.81888661569,145211.68891166896,125146.05257719955,True,True,False,0.012335248394727882,0,False,True,-0.01313229995728038,0,False,False
2015-11-18,171810.0570690212,147658.54821931862,126699.95018048157,True,True,False,-0.0005344503890741814,0,False,True,-0.004791538418841945,0,False,False
2015-11-19,171723.91515020994,147658.54821931862,127071.09569018424,True,True,False,0.005560608290531066,0,False,True,-0.010190348592396758,0,False,False
2015-11-20,172359.21180144284,148693.75792640113,127809.40260777036,True,True,False,0.01236075881505072,0,False,True,-0.01393145802223239,0,False,False
2015-11-23,172165.39248411756,148505.53797965884,127161.03382374949,True,True,False,0.0035290148180242564,0,False,True,-0.010908320928068482,0,False,False
2015-11-24,172434.58598040268,148505.53797965884,127664.71698921449,True,True,False,0.001242232287146372,0,False,True,-0.0017473412541424427,0,False,False
2015-11-25,172380.74728114568,148599.64795302998,127785.65467062344,True,True,False,0.013030163558936492,0,False,True,-0.00084776099824313,0,False,False
2015-11-27,172553.03111876815,148693.75792640113,128074.49304139621,True,True,False,0.008335043300348177,0,False,True,-0.005118812295238584,0,False,False
2015-11-30,171853.1280284268,147658.54821931862,128149.14650253904,True,True,False,0.02064501890025383,0,False,True,-0.0002453389830590069,0,False,False
2015-12-01,173522.12770539464,148976.08784651457,129435.84488999122,True,True,False,0.03126137016372055,0,False,True,0.0005714633855182782,0,False,False
2015-12-02,171680.84419080435,147658.54821931862,128537.95084589068,True,True,False,0.03031907110960219,0,False,True,-0.007269180495057537,0,False,False
2015-12-03,169247.33498438678,145305.79888504007,126945.9328833168,True,True,False,0.035200150198023694,0,False,True,-0.008861834207886665,0,False,False
2015-12-04,172563.79885861956,148317.31803291658,129384.54485995563,True,True,False,0.02693373332422011,0,False,True,-0.021462159713400042,0,False,False
2015-12-07,171476.25713362763,147376.21829920518,128466.73727865232,True,True,False,0.010004268665180005,0,False,True,-0.04142656867416272,0,False,False
2015-12-08,170388.7154086357,146999.7784057206,127815.07074155154,True,True,False,0.009668047686069547,0,False,True,-0.040744130619249086,0,False,False
2015-12-09,169107.3543663185,145305.79888504007,126389.2316311266,True,True,False,-0.003986654571925041,0,False,True,-0.036850348161049706,0,False,False
2015-12-10,169494.99300096906,145682.23877852465,126766.95752488791,True,True,False,-0.010714956350267757,0,False,True,-0.031121119321900426,0,False,False
2015-12-11,166113.92268762787,142576.60965727703,124163.22108720211,True,True,False,-0.008230995367872307,0,False,True,-0.04511245291991306,0,False,False
2015-12-14,167115.32249380855,143423.5994176173,124253.1630012926,True,True,False,-0.01964639380492983,0,False,True,-0.05510432873218596,0,False,False
2015-12-15,168859.69634973616,144364.6991513287,125506.7568392224,True,True,False,-0.018934681273543585,0,False,True,-0.04502164222370697,0,False,False
2015-12-16,171228.59911704532,146435.1185654938,126992.22466463351,True,True,False,-0.019106163814587185,0,False,True,-0.04785688230438201,0,False,False
2015-12-17,168730.4834715193,172553.50762162826,140433.49193416946,True,True,False,-0.011783518697686013,0,False,True,-0.04822479158284665,0,False,False
2015-12-18,165597.07117476038,169550.26305187534,138162.7659348964,True,True,False,-0.006622178800794076,0,False,True,-0.05343581930811381,0,False,False
2015-12-21,167061.4837945515,170880.81444353805,139701.06016190906,True,True,False,-0.005418831860547035,0,False,True,-0.04984304005769857,0,False,False
2015-12-22,168568.96737374825,172553.50762162826,140805.98221891923,True,True,False,-0.011666890432609711,0,False,True,-0.045246885763028266,0,False,False
2015-12-23,170593.30246581242,175100.56314281118,142434.66093387915,True,True,False,-0.014505822776673893,0,False,True,-0.0279437907557597,0,False,False
2015-12-24,170291.80574997308,174606.3583401936,142302.932825242,True,True,False,-0.01735281739208716,0,False,True,-0.024364950697773113,0,False,False
2015-12-28,169925.7025950253,174074.13778352848,141900.60931801036,True,True,False,-0.020286231185954184,1,False,True,-0.03606206175533655,0,False,False
2015-12-29,171820.82480887257,175746.83096161875,143336.08680714382,True,True,False,-0.007130497137027958,0,False,True,-0.030671396365806625,0,False,False
2015-12-30,170560.9992462582,174454.29532400356,142167.55909777503,True,True,False,-0.0037552826204038103,0,False,True,-0.03414367810263086,0,False,False
2015-12-31,168870.46408958762,172933.66516210337,140590.48104051105,True,True,False,-0.0018710225915066214,0,False,True,-0.028323153584229988,0,False,False
2016-01-04,166501.56132227843,170766.76718139552,138924.99846498633,True,True,False,-0.005091850498006756,0,False,True,-0.02426490907327894,0,False,False
2016-01-05,166803.0580381178,171413.03500020312,138834.7281124655,True,True,False,-0.018657176116113505,0,False,True,-0.029773470241512667,0,False,False
2016-01-06,164681.81328739098,169018.04249521028,136340.7892274122,True,True,False,-0.032043571198625,1,False,True,-0.04863779400867618,0,False,False
2016-01-07,160676.21406266824,165026.38832022215,132791.74167612087,True,True,False,-0.03713354207406039,2,False,True,-0.05869058943304084,0,False,False
2016-01-08,158964.1434262948,163087.58486379936,131052.34726678759,True,True,False,-0.03400327196495556,3,False,True,-0.0606287954366298,0,False,False
2016-01-11,158985.67890599763,163201.6321259419,131506.7724974771,True,True,False,-0.02810566406161641,4,False,True,-0.07481207108493382,0,False,False
